particle_id,vx,vy,vz,px,py,pz,q,nhits
256716998526898177,-471.846,-149.151,687.799,0.102546,-0.0989842,-0.127894,-1,0
256716998526902274,-471.846,-149.151,687.799,-0.043783,0.159292,0.140717,1,1
256716998526906370,-471.846,-149.151,687.799,0.167526,-0.135083,-0.0716565,1,2
256718029302267904,0.0106912,-0.028236,3.32174,0.0585097,-0.22037,0.390883,1,11
256718098021744640,0.0106912,-0.028236,3.32174,0.240278,0.0420409,1.26275,-1,10
256718785216512000,0.0106912,-0.028236,3.32174,-0.24751,0.019618,6.76944,-1,10
256719128813895680,0.0106912,-0.028236,3.32174,-0.269535,-0.0493039,0.0413402,1,10
256719197533372416,0.0106912,-0.028236,3.32174,-0.104827,-0.182677,-0.300043,-1,8
256719334972325888,28.1126,36.5056,-30.2335,0.384792,0.282539,-0.230251,1,11
256719472411279360,0.0261153,1.23888,-207.848,-0.18028,-0.0325534,-1.37898,-1,14
256720709361860608,0.0106912,-0.028236,3.32174,-0.387313,-0.0151718,-0.10961,-1,13
256721259117674496,0.0106912,-0.028236,3.32174,0.0642445,-0.230623,3.3613,1,12
256721327837151232,0.0106912,-0.028236,3.32174,0.182499,-0.274966,2.29497,-1,10
256721533995581440,10.4215,-14.089,129.767,0.137678,-0.117116,2.12463,1,10
256721602715058176,10.4215,-14.089,129.767,0.0697139,-0.162988,0.394287,-1,11
256721808873488384,10.671,21.8564,-1.95393,0.359544,1.06486,-0.105763,1,13
256721877592965120,10.671,21.8564,-1.95393,0.387,0.467718,-0.263692,-1,12
256722152470872064,-93.5526,105.493,-606.348,0.00844174,0.142197,-1.12507,1,0
256722221190348800,-93.5526,105.493,-606.348,-0.536674,0.453544,-2.31695,-1,7
256723801738313728,232.871,184.954,-20.169,0.46364,0.347132,0.0447764,1,8
256723870457790464,232.871,184.954,-20.169,0.111353,0.109638,-0.102781,-1,2
256726000761569280,3.65794,-33.3195,333.077,0.162213,-0.137459,0.855361,1,11
256726069481046016,3.65794,-33.3195,333.077,-0.122354,-0.226365,2.74838,-1,12
256726275639476224,-11.1042,6.51237,155.142,-0.342557,0.387524,7.18597,1,12
256726344358952960,-11.1042,6.51237,155.142,-0.989873,0.39655,11.0139,-1,9
256728268504301568,0.0106971,-0.0282471,3.32183,0.0587473,-0.145549,0.999231,-1,5
261209259423825920,0.0188452,0.0077516,2.17058,0.24205,0.168747,3.10833,1,7
265712446734336000,-0.00321894,0.00524077,-5.46658,-0.295612,-0.00588278,0.32263,-1,13
265712515453812736,-0.00321894,0.00524077,-5.46658,-0.452119,0.133293,2.01515,1,13
265712584173289472,-0.00321894,0.00524077,-5.46658,0.150437,-0.498879,2.41366,-1,12
265712927770673152,-0.00321894,0.00524077,-5.46658,-0.307914,0.387978,-5.32222,-1,9
265712996490149888,-0.00321894,0.00524077,-5.46658,-0.240102,0.202911,-0.491739,1,16
265713133929103360,-0.00321894,0.00524077,-5.46658,0.613618,0.149549,0.328332,1,3
265713202648580096,-0.00321894,0.00524077,-5.46658,0.896429,-0.0749351,2.20976,1,12
265713271368056832,-0.00321894,0.00524077,-5.46658,0.210555,-0.0114033,0.110713,-1,9
265713340087533568,-0.00321894,0.00524077,-5.46658,-0.115024,0.113622,-0.313467,1,4
265713408807010304,-0.00321894,0.00524077,-5.46658,-0.068539,0.311323,-1.05636,-1,10
265713546245963776,-0.00321894,0.00524077,-5.46658,-0.0385733,0.283324,-1.84226,1,1
265713614965440512,-0.00321894,0.00524077,-5.46658,-0.102741,0.458438,-3.0115,1,12
265713683684917248,-0.00321894,0.00524077,-5.46658,-0.0933174,-0.726234,-11.3292,-1,12
265713752404393984,-0.00321894,0.00524077,-5.46658,-0.0587021,0.451802,-4.90891,1,9
265713821123870720,-0.00321894,0.00524077,-5.46658,0.282704,-0.525467,-7.56119,-1,9
265713889843347456,-0.00321894,0.00524077,-5.46658,-1.31889,0.283429,-31.0765,1,0
265714233440731136,-0.00321894,0.00524077,-5.46658,-0.0563826,-0.536049,-0.149521,1,9
265714714477068288,-0.00321894,0.00524077,-5.46658,0.376122,0.0660746,-4.96434,1,0
265714783196545024,-0.00321894,0.00524077,-5.46658,-0.0181807,0.621853,-6.10965,-1,1
265714851916021760,-0.00321894,0.00524077,-5.46658,-0.0651713,0.350815,0.68857,-1,11
265714920635498496,-0.00321894,0.00524077,-5.46658,0.0875592,0.424905,0.716789,-1,9
265714989354975232,-0.00321894,0.00524077,-5.46658,0.728708,-0.0117999,2.35486,1,12
265715058074451968,-0.00321894,0.00524077,-5.46658,0.0883384,0.402987,0.625321,-1,10
265715126793928704,-0.00321894,0.00524077,-5.46658,-0.596049,0.328179,0.0802696,1,14
265715332952358912,-0.00321894,0.00524077,-5.46658,0.095049,-0.0435425,-0.453256,-1,0
265715401671835648,-0.00321894,0.00524077,-5.46658,0.0800209,0.152041,4.24381,-1,12
265715539110789120,-0.00321894,0.00524077,-5.46658,-0.241368,-0.767229,-18.7217,-1,10
265713133945884673,73.4233,15.1224,33.5262,0.181233,0.146691,0.0185897,1,9
265713133945888770,73.4233,15.1224,33.5262,-0.0686937,0.0932132,0.0138674,1,1
265714233457512449,-446.548,-681.281,-235.886,-0.27918,0.232395,-0.242379,1,0
265714233457516546,-446.548,-681.281,-235.886,0.139549,-0.0697112,0.012557,1,0
265714233457520642,-446.548,-681.281,-235.886,-0.0884529,0.0866244,0.0220648,1,0
265714783213326337,-1.63174,35.4737,-354.169,-0.031609,0.281985,-0.176303,1,13
265714783213330434,-1.63174,35.4737,-354.169,-0.0784951,-0.169059,0.173901,1,5
265717119658754048,-0.00321894,0.00524077,-5.46658,-0.618058,0.36493,0.390281,1,10
265717119675535361,-455.223,478.887,360.598,0.0868893,0.512347,-0.107581,1,2
265717119675539458,-455.223,478.887,360.598,-0.137913,-0.138189,0.302185,-1,4
265717119675543554,-455.223,478.887,360.598,-0.15545,0.0995851,0.0733146,-1,1
265717531975614464,-0.00321894,0.00524077,-5.46658,0.0921186,0.570369,-1.12448,1,12
265717600695091200,-0.00321894,0.00524077,-5.46658,0.00943186,0.315403,-1.10627,-1,5
265717600711872513,-52.2109,249.997,-904.361,0.241484,0.165378,-0.143499,1,5
265717600711876610,-52.2109,249.997,-904.361,-0.294977,0.0569372,-0.476647,1,5
265717600711880706,-52.2109,249.997,-904.361,0.0809004,0.107837,-0.432217,1,0
270216046361706496,-0.0101458,0.00338224,-3.46536,-0.144483,-0.452606,4.0057,1,12
270216183800659968,-0.0101458,0.00338224,-3.46536,-0.202794,-0.136598,-1.65055,1,11
270216252520136704,-0.0101458,0.00338224,-3.46536,0.123647,-0.0868647,-3.80199,-1,13
270216664836997120,-0.0101458,0.00338224,-3.46536,0.0348535,0.274564,6.90559,-1,13
270216733556473856,-0.0101458,0.00338224,-3.46536,-0.589759,0.018358,7.24909,1,11
270216802275950592,-0.0101458,0.00338224,-3.46536,-0.645267,0.0349551,0.377665,-1,13
270216870995427328,-0.0101458,0.00338224,-3.46536,-0.216697,-0.254051,-0.409477,1,13
270216939714904064,-0.0101458,0.00338224,-3.46536,0.117639,-0.0728028,-0.256167,-1,0
270217077153857536,-0.0101458,0.00338224,-3.46536,-0.150661,0.404386,-0.851001,1,11
270217145873334272,-0.0101458,0.00338224,-3.46536,0.347118,0.000950731,0.380012,-1,12
270217214592811008,-0.0101458,0.00338224,-3.46536,0.123255,-0.282538,0.073027,1,12
270217283312287744,-0.0101458,0.00338224,-3.46536,1.69849,1.06666,2.02472,-1,12
270217352031764480,-0.0101458,0.00338224,-3.46536,0.463493,0.550283,4.16083,-1,13
270217420751241216,-0.0101458,0.00338224,-3.46536,0.407077,0.190109,0.825671,1,15
270217489470717952,-0.0101458,0.00338224,-3.46536,0.351282,0.15814,1.06281,-1,14
270217833068101632,-0.0101458,0.00338224,-3.46536,-0.526556,-0.000160418,10.5162,1,13
270217901787578368,-0.0101458,0.00338224,-3.46536,-0.666977,-0.140417,3.20338,1,11
270217970507055104,-0.0101458,0.00338224,-3.46536,-0.0369603,-0.390354,0.965943,-1,12
270218039226531840,-0.0101458,0.00338224,-3.46536,-0.0800333,-0.634898,-0.0934475,1,13
270218107946008576,-0.0101458,0.00338224,-3.46536,0.0185592,-0.118904,-0.0846768,1,0
270217970523836417,569.862,-812.095,2550,0.1831,-0.0174162,0.041045,1,0
270218932579729408,-0.0101458,0.00338224,-3.46536,0.0550267,-0.219197,4.3213,1,16
270219070018682880,-0.0101458,0.00338224,-3.46536,-0.00623491,-0.269876,-0.058589,1,13
270220650566647808,32.597,27.2617,106.312,0.466815,0.541522,1.87668,1,5
270220719286124544,32.597,27.2617,106.312,0.18876,0.00651205,0.330418,-1,8
270220650583429121,267.536,238.544,937.544,0.117303,0.180956,-0.0633826,1,5
270220650583433218,267.536,238.544,937.544,-0.200591,-0.339651,0.181094,-1,1
270220788005601280,-3.36069,0.961644,-60.5936,-0.331646,0.0351111,-2.19602,1,10
270220856725078016,-3.36069,0.961644,-60.5936,0.10691,0.0291639,-1.63583,-1,0
270222574711996416,-0.0101458,0.00338224,-3.46536,-0.000211573,0.259735,0.091801,1,7
270222643431473152,-0.0101458,0.00338224,-3.46536,-0.357664,0.116919,0.0609859,-1,10
270222574728777729,77.8181,244.265,91.3282,-0.279849,-0.062807,-0.144026,-1,0
270222574728781826,77.8181,244.265,91.3282,0.244265,0.174191,-0.0777392,1,14
279223314335924224,0.00332305,-0.0173398,-0.218267,1.13749,1.7113,-21.5584,1,0
279223383055400960,0.00332305,-0.0173398,-0.218267,0.817811,0.219366,-17.5219,-1,13
279223520494354432,0.00332305,-0.0173398,-0.218267,0.312142,-1.25232,-15.3507,1,0
279223589213831168,0.00332305,-0.0173398,-0.218267,-0.531071,-0.579185,-2.6488,-1,4
279223726652784640,0.00332305,-0.0173398,-0.218267,-0.0576365,0.161499,-2.79984,-1,15
279223795372261376,0.00332305,-0.0173398,-0.218267,1.19233,1.12739,1.64711,-1,13
279223864091738112,0.00332305,-0.0173398,-0.218267,0.159993,0.0875627,0.388046,1,13
279223932811214848,0.00332305,-0.0173398,-0.218267,0.717198,0.409248,0.234792,-1,10
279224001530691584,0.00332305,-0.0173398,-0.218267,1.53721,0.983666,1.26528,1,12
279224070250168320,0.00332305,-0.0173398,-0.218267,0.402539,0.596717,-0.00852511,1,11
279224207689121792,0.00332305,-0.0173398,-0.218267,-0.472092,-0.162828,-0.183238,1,11
279224276408598528,0.00332305,-0.0173398,-0.218267,-0.367481,0.765037,-3.01763,-1,11
279224345128075264,0.00332305,-0.0173398,-0.218267,-0.861186,0.166976,-1.54052,1,9
279224482567028736,0.00332305,-0.0173398,-0.218267,-0.302937,0.99178,-4.85126,-1,11
279224551286505472,0.00332305,-0.0173398,-0.218267,-0.113411,0.216066,0.107177,-1,7
279224620005982208,0.00332305,-0.0173398,-0.218267,0.330247,-0.1726,-1.09016,1,13
279224688725458944,0.00332305,-0.0173398,-0.218267,0.344833,0.912705,1.95764,1,12
279224757444935680,0.00332305,-0.0173398,-0.218267,-0.363648,0.296333,-2.54647,1,12
279224826164412416,0.00332305,-0.0173398,-0.218267,-0.517189,0.0579979,-0.333148,-1,10
279224894883889152,0.00332305,-0.0173398,-0.218267,-0.242488,-0.204036,-0.528017,1,12
279224963603365888,0.00332305,-0.0173398,-0.218267,0.213944,-0.16823,1.74957,1,10
279225032322842624,0.00332305,-0.0173398,-0.218267,-0.863293,0.269404,4.86985,-1,10
279225101042319360,0.00332305,-0.0173398,-0.218267,-1.1827,-0.831392,8.34822,1,2
279225375920226304,0.00332305,-0.0173398,-0.218267,-0.000549254,0.246011,0.787771,1,10
279225444639703040,0.00332305,-0.0173398,-0.218267,-0.0916892,0.492164,7.48496,-1,11
279225582078656512,0.00332305,-0.0173398,-0.218267,0.605258,0.239866,-1.74585,1,15
279225650798133248,0.00332305,-0.0173398,-0.218267,0.208847,0.0313901,0.240813,1,9
279225719517609984,0.00332305,-0.0173398,-0.218267,0.146176,-0.135419,1.66659,-1,13
279225788237086720,0.00332305,-0.0173398,-0.218267,0.238423,0.609197,5.95994,1,11
279225856956563456,0.00332305,-0.0173398,-0.218267,0.417915,-0.451897,1.06461,-1,12
279225925676040192,0.00332305,-0.0173398,-0.218267,0.202313,0.725073,-0.235472,1,12
279226200553947136,0.00332305,-0.0173398,-0.218267,-0.155528,0.117275,-0.830418,-1,5
279226269273423872,0.00332305,-0.0173398,-0.218267,-0.111891,-0.274281,-1.45388,1,16
279226337992900608,0.00332305,-0.0173398,-0.218267,-0.158902,-0.140697,0.108341,-1,10
279226406712377344,0.00332305,-0.0173398,-0.218267,0.755709,0.278715,-1.06278,1,13
279226475431854080,0.00332305,-0.0173398,-0.218267,-0.150729,0.495873,0.222712,1,15
279226544151330816,0.00332305,-0.0173398,-0.218267,1.57883,0.205511,0.318094,-1,12
279226612870807552,0.00332305,-0.0173398,-0.218267,0.430765,-0.589074,0.98978,1,11
279226681590284288,0.00332305,-0.0173398,-0.218267,0.0769545,-0.748468,1.09177,-1,10
279226750309761024,0.00332305,-0.0173398,-0.218267,-0.746618,-0.800342,5.74025,-1,12
279226819029237760,0.00332305,-0.0173398,-0.218267,-0.399653,-0.990519,14.7685,1,11
279226887748714496,0.00332305,-0.0173398,-0.218267,-0.68818,-0.69159,13.4867,-1,12
279226956468191232,0.00332305,-0.0173398,-0.218267,-0.0385191,-0.875802,15.5488,1,14
279227025187667968,0.00332305,-0.0173398,-0.218267,0.453694,-0.316452,12.0088,-1,13
279227643662958592,0.00332305,-0.0173398,-0.218267,0.131187,-0.278422,-4.48325,-1,10
279227712382435328,0.00332305,-0.0173398,-0.218267,-0.239791,-0.202728,0.136492,1,15
279227781101912064,0.00332305,-0.0173398,-0.218267,-0.316139,-0.281355,-0.97668,-1,12
279227849821388800,0.00332305,-0.0173398,-0.218267,-0.249063,-0.32397,-0.913417,1,12
279227918540865536,0.00332305,-0.0173398,-0.218267,-0.492517,-0.0162707,-2.86396,-1,13
279227987260342272,0.00332305,-0.0173398,-0.218267,-0.363273,-0.164631,-5.84513,1,11
279228124699295744,0.00332305,-0.0173398,-0.218267,-0.0932348,-1.21042,-19.4252,1,12
279228330857725952,0.00332305,-0.0173398,-0.218267,-0.0428545,0.426489,2.13049,1,14
279228399577202688,0.00332305,-0.0173398,-0.218267,0.027379,0.885456,4.15073,-1,14
279228468296679424,0.00332305,-0.0173398,-0.218267,0.210025,0.344146,2.65206,1,17
279228537016156160,0.00332305,-0.0173398,-0.218267,0.212483,0.0429077,2.7994,-1,13
279228605735632896,0.00332305,-0.0173398,-0.218267,-0.0348565,0.229108,2.0231,1,13
279228674455109632,0.00332305,-0.0173398,-0.218267,-0.145706,0.302527,1.70143,-1,11
279228743174586368,0.00332305,-0.0173398,-0.218267,0.754585,-0.0164404,0.612005,1,12
279228811894063104,0.00332305,-0.0173398,-0.218267,0.479683,-0.0848936,7.84379,-1,12
279229018052493312,0.00332305,-0.0173398,-0.218267,-0.046226,-0.830287,-1.53777,1,12
279229155491446784,0.00332305,-0.0173398,-0.218267,-0.828041,1.41282,4.49119,1,12
279229224210923520,0.00332305,-0.0173398,-0.218267,-0.367287,-0.150387,0.522952,-1,7
279229292930400256,0.00332305,-0.0173398,-0.218267,-0.126701,0.779908,0.203885,1,13
279229705247260672,0.00332305,-0.0173398,-0.218267,0.121212,-0.59301,0.280656,-1,11
279229773966737408,0.00332305,-0.0173398,-0.218267,0.190611,0.193478,0.487089,1,12
279230048844644352,0.00332305,-0.0173398,-0.218267,-0.450807,-0.235941,-6.84442,1,11
279230186283597824,0.00332305,-0.0173398,-0.218267,-0.278943,-0.506742,-1.19917,1,13
279230255003074560,0.00332305,-0.0173398,-0.218267,-0.0321271,-0.409523,-2.54333,-1,12
279230323722551296,0.00332305,-0.0173398,-0.218267,-0.0089778,0.177045,-0.439632,1,11
279230392442028032,0.00332305,-0.0173398,-0.218267,-0.181845,-0.120852,-0.926673,-1,10
279230598600458240,0.00332305,-0.0173398,-0.218267,-0.0554024,0.122911,-0.0811696,-1,0
279230667319934976,0.00332305,-0.0173398,-0.218267,-0.58083,0.268549,-0.62375,1,11
279230736039411712,0.00332305,-0.0173398,-0.218267,-0.160869,0.311928,0.704126,-1,11
279230873478365184,0.00332305,-0.0173398,-0.218267,-0.934824,0.866626,-9.78644,1,14
279230942197841920,0.00332305,-0.0173398,-0.218267,-0.512521,1.10185,-8.80541,-1,14
279231079636795392,0.00332305,-0.0173398,-0.218267,0.0918477,-0.213395,0.136885,-1,10
279231148356272128,0.00332305,-0.0173398,-0.218267,-0.554553,0.395455,8.79197,-1,11
279231217075748864,0.00332305,-0.0173398,-0.218267,0.236086,-0.354355,2.11265,1,11
279231285795225600,0.00332305,-0.0173398,-0.218267,-0.272549,-0.0545534,3.30147,1,0
279231354514702336,0.00332305,-0.0173398,-0.218267,0.0845639,0.309094,2.2625,-1,12
279231423234179072,0.00332305,-0.0173398,-0.218267,0.101811,0.250271,0.345322,-1,12
279231491953655808,0.00332305,-0.0173398,-0.218267,0.0123994,-0.642534,-1.69151,-1,15
279231560673132544,0.00332305,-0.0173398,-0.218267,-0.338576,-0.0737596,-4.20626,1,15
279231629392609280,0.00332305,-0.0173398,-0.218267,0.149826,-0.079019,-1.7949,-1,11
279231698112086016,0.00332305,-0.0173398,-0.218267,0.16334,-0.0985768,-0.0118448,1,8
279231766831562752,0.00332305,-0.0173398,-0.218267,0.32298,-0.306584,-2.51271,-1,3
279231835551039488,0.00332305,-0.0173398,-0.218267,-0.203163,0.0882934,-0.381262,-1,11
279231904270516224,0.00332305,-0.0173398,-0.218267,0.145928,0.0577847,1.98354,1,9
279231972989992960,0.00332305,-0.0173398,-0.218267,-0.493295,-0.387854,1.54287,-1,15
279232041709469696,0.00332305,-0.0173398,-0.218267,0.516568,-0.213632,-0.838932,1,12
279232110428946432,0.00332305,-0.0173398,-0.218267,0.384987,-0.153511,0.327206,-1,11
279232179148423168,0.00332305,-0.0173398,-0.218267,-0.143443,0.173515,0.453546,-1,15
279232247867899904,0.00332305,-0.0173398,-0.218267,0.188622,-0.0695702,-0.0473259,1,8
279232316587376640,0.00332305,-0.0173398,-0.218267,-0.661985,-1.72646,8.46732,1,15
279232385306853376,0.00332305,-0.0173398,-0.218267,0.495014,-0.192165,5.84484,1,8
279232454026330112,0.00332305,-0.0173398,-0.218267,-0.0660533,-0.505835,9.34272,-1,14
279233003782144000,0.00332305,-0.0173398,-0.218267,-0.290328,0.0102011,-2.99991,1,10
279233072501620736,0.00332305,-0.0173398,-0.218267,-0.753848,0.0366859,-2.96915,-1,14
279233690976911360,0.00332305,-0.0173398,-0.218267,0.0502017,0.570167,-14.2258,-1,13
279233759696388096,0.00332305,-0.0173398,-0.218267,-0.245926,0.00238498,-0.177765,1,7
279233828415864832,0.00332305,-0.0173398,-0.218267,0.592023,-0.486471,-0.0763448,-1,11
279233897135341568,0.00332305,-0.0173398,-0.218267,0.316789,0.0464404,0.52367,1,10
279233965854818304,0.00332305,-0.0173398,-0.218267,-0.158662,0.139235,0.579856,-1,11
279234103293771776,0.00332305,-0.0173398,-0.218267,0.319491,-0.254397,-0.178739,-1,11
279234172013248512,0.00332305,-0.0173398,-0.218267,-0.313703,-0.0158054,5.26069,-1,14
279234240732725248,0.00332305,-0.0173398,-0.218267,0.035397,0.241292,0.786471,1,10
279234378171678720,0.00332305,-0.0173398,-0.218267,-0.274071,0.202744,-2.44432,-1,6
279234584330108928,0.00332305,-0.0173398,-0.218267,-0.327494,0.702355,18.2141,1,11
279234721769062400,0.00332305,-0.0173398,-0.218267,-0.171428,0.737165,-3.30533,1,13
279234790488539136,0.00332305,-0.0173398,-0.218267,0.0365036,0.279497,-0.33931,-1,14
279234859208015872,0.00332305,-0.0173398,-0.218267,0.0802597,-0.705144,-2.2832,-1,11
279234927927492608,0.00332305,-0.0173398,-0.218267,-0.124862,0.0822921,-0.435478,1,0
279235271524876288,0.00332305,-0.0173398,-0.218267,0.0188939,0.431501,0.370244,1,13
279235340244353024,0.00332305,-0.0173398,-0.218267,-0.610812,0.533061,2.31739,-1,14
279235615122259968,0.00332305,-0.0173398,-0.218267,0.111545,0.415496,0.794165,-1,11
279235683841736704,0.00332305,-0.0173398,-0.218267,-0.362446,0.119173,0.0311544,-1,10
279235752561213440,0.00332305,-0.0173398,-0.218267,0.123881,0.046218,-0.458671,1,0
279235821280690176,0.00332305,-0.0173398,-0.218267,0.121572,0.0887923,-0.295746,-1,1
279235890000166912,0.00332305,-0.0173398,-0.218267,-0.00907957,-0.434357,-0.40666,1,7
279235958719643648,0.00332305,-0.0173398,-0.218267,0.0236318,-0.321413,-6.07114,-1,17
279236027439120384,0.00332305,-0.0173398,-0.218267,0.169894,0.525523,-5.5676,1,12
279236096158597120,0.00332305,-0.0173398,-0.218267,-0.129791,-0.166732,-1.04633,-1,12
279236164878073856,0.00332305,-0.0173398,-0.218267,0.323045,0.0708906,-2.03075,1,12
279236302317027328,0.00332305,-0.0173398,-0.218267,0.919402,0.588503,-5.93697,-1,13
279236439755980800,0.00332305,-0.0173398,-0.218267,0.249419,-0.0118135,-4.76929,-1,9
279236508475457536,0.00332305,-0.0173398,-0.218267,-0.0726027,0.507194,-0.145594,1,13
279223520527912961,363.527,335.756,820.381,-0.236532,0.00434975,-0.034981,1,2
279223520511135745,8.29788,-34.5281,-422.385,-0.0374313,0.182903,0.380028,1,2
279223589230612481,-123.943,-156.965,-673.734,-0.337339,0.0287671,0.157489,1,7
279223589230616578,-123.943,-156.965,-673.734,0.126311,-0.039427,-0.207279,1,0
279223589230620674,-123.943,-156.965,-673.734,0.0532051,0.0915695,-0.095191,-1,1
279224345144856577,-752.236,389.399,-1500,0.322453,0.132049,-0.409453,-1,0
279224345144860674,-752.236,389.399,-1500,-0.305535,-0.136984,-0.396288,1,0
279224345144864770,-752.236,389.399,-1500,0.0611505,-0.150017,-0.505532,1,1
279224963620147201,192.347,-318.589,2548.5,0.168107,-0.10771,0.0120254,1,0
279224963620151298,192.347,-318.589,2548.5,0.0816124,-0.218737,0.0958768,1,0
279225101059100673,-59.1417,-40.3246,413.49,-0.156814,0.0222039,-0.214006,-1,7
279226200570728449,-188.04,68.1236,-853.571,-0.266673,-0.157032,0.306145,1,8
279226200570732546,-188.04,68.1236,-853.571,0.172775,0.0474358,-0.163935,1,5
279229224227704833,-217.231,-142.583,346.349,-0.100694,-0.0670937,-0.199144,1,1
279231285812006913,-32.0027,-5.22671,384.704,0.260293,-0.1295,0.080173,1,0
279231766848344065,56.9715,-48.7229,-422.58,-0.321445,0.123645,0.344086,1,11
279231766848348162,56.9715,-48.7229,-422.58,0.219529,-0.125084,-0.269473,1,5
279233759713169409,-323.495,149.985,-264.379,0.0531458,-0.217491,0.042889,1,3
279233759713173506,-323.495,149.985,-264.379,0.15448,-0.180931,-0.0979175,1,3
279234378188460033,-115.647,65.7986,-962,-0.347527,0.157228,-0.0442608,-1,6
279234378188464130,-115.647,65.7986,-962,0.199329,0.040674,-0.0316373,1,2
279235890016948225,-175.153,-462.823,-469.621,-0.26231,0.0111886,0.09762,1,3
279235890016952322,-175.153,-462.823,-469.621,-0.0657783,-0.104786,-0.198817,1,0
279235890016956418,-175.153,-462.823,-469.621,-0.155612,0.0256582,0.031247,-1,5
279235890016960514,-175.153,-462.823,-469.621,-0.0502624,-0.0897317,-0.101094,1,0
279236164894855169,403.399,-46.6892,-2550,-0.141017,-0.165872,0.194021,1,3
279236164894859266,403.399,-46.6892,-2550,0.0781142,0.100379,-0.22738,1,1
279236439772762113,57.5574,0.922176,-1100,0.0396311,-0.263598,0.169239,-1,7
279236920792317952,0.00332305,-0.0173398,-0.218267,0.409242,0.220412,-10.3281,1,13
279238157742899200,0.00332305,-0.0173398,-0.218267,-0.303115,-0.248476,0.58468,1,11
279238226462375936,0.00332305,-0.0173398,-0.218267,-0.0601356,-0.110077,0.136482,-1,0
279238707498713088,0.00332305,-0.0173398,-0.218267,-0.480463,0.314875,6.08157,1,15
279238776218189824,0.00332305,-0.0173398,-0.218267,0.0256376,0.409113,4.12359,-1,14
279239394693480448,0.00332305,-0.0173398,-0.218267,-0.0052959,-0.256572,0.341835,1,13
279239463412957184,0.00332305,-0.0173398,-0.218267,0.0862682,0.123336,0.43895,-1,4
279240425485631488,0.00332305,-0.0173398,-0.218267,-0.0929423,0.166606,0.15766,1,11
279240494205108224,0.00332305,-0.0173398,-0.218267,-0.0570596,-0.0950131,-0.284059,-1,0
279240700363538432,0.00332305,-0.0173398,-0.218267,0.206342,0.211651,-0.014339,1,11
279240769083015168,0.00332305,-0.0173398,-0.218267,-0.161007,0.182198,0.135269,-1,9
279241250119352320,0.00332305,-0.0173398,-0.218267,-0.320235,-1.02181,0.927906,1,4
279241318838829056,0.00332305,-0.0173398,-0.218267,0.00262371,-0.267243,0.587701,-1,15
279241387558305792,0.00332305,-0.0173398,-0.218267,-0.125242,0.014895,1.02554,1,0
279241456277782528,0.00332305,-0.0173398,-0.218267,-0.121245,-0.030777,0.811431,-1,0
279241524997259264,0.00332305,-0.0173398,-0.218267,0.00524938,-0.796257,3.37209,1,12
279241593716736000,0.00332305,-0.0173398,-0.218267,-0.0026599,-0.283483,2.15756,-1,2
279241250136133633,-70.2256,-187.266,173.394,-0.140811,0.172289,0.0913697,1,6
279241593750306818,198.763,623.819,637.911,-0.0349835,-0.14603,0.211037,1,6
279241593733517313,5.4181,-75.1182,570.569,0.00847235,-0.132183,-0.140027,1,1
279241593733521410,5.4181,-75.1182,570.569,0.0566784,0.23364,0.206221,1,9
279241593733525506,5.4181,-75.1182,570.569,-0.210738,0.0579199,0.0124685,1,4
279242624508887040,0.00332305,-0.0173398,-0.218267,-0.582662,-0.409983,-1.36534,1,13
279242693228363776,0.00332305,-0.0173398,-0.218267,-0.113261,0.00781612,-0.472701,-1,0
279243174264700928,0.755768,-4.84543,-129.338,0.059709,-0.7157,-15.3601,-1,15
279243380423131136,37.4319,-23.7071,136.71,0.233403,-0.0787656,0.677807,1,3
279243380439912449,214.245,-139.009,723.639,0.064253,0.139711,0.0751857,-1,0
279243380439916546,214.245,-139.009,723.639,-0.0335333,0.110422,0.0437992,1,1
279243724020514816,-5.14649,3.53929,46.9412,-0.104536,-0.0461863,1.36151,1,0
279244205056851968,0.00332305,-0.0173398,-0.218267,-0.0666556,-0.0768411,1.65403,1,0
279246129202200576,0.00332305,-0.0173398,-0.218267,0.398943,0.139087,-7.43398,1,14
279246197921677312,0.00332305,-0.0173398,-0.218267,0.219309,0.210186,-3.49029,-1,9
279246266641154048,0.00332305,-0.0173398,-0.218267,0.387399,-0.0983929,-5.9236,1,13
279246335360630784,0.00332305,-0.0173398,-0.218267,0.338381,0.307789,-3.21156,-1,14
279246197938458625,116.865,162.304,-2336.97,-0.25203,-0.183914,0.260785,-1,0
279246197938462722,116.865,162.304,-2336.97,0.0214437,-0.110759,-0.133896,1,0
279247366152781824,102.477,63.1656,797.509,0.969739,0.393706,7.44133,1,8
279247434872258560,102.477,63.1656,797.509,0.546678,0.541279,4.36349,-1,10
279248259505979392,0.00337393,-0.0172808,-0.218976,0.134322,0.109423,-1.5255,-1,0
279249771334467584,7.34826,23.0642,138.589,-0.033646,0.386532,1.80042,1,12
279249840053944320,7.34826,23.0642,138.589,0.156672,7.7901e-05,0.524558,-1,8
279257467915862016,0.00332305,-0.0173398,-0.218267,0.167111,0.239582,0.0742248,1,11
279257536635338752,0.00332305,-0.0173398,-0.218267,0.168759,0.182918,0.397877,-1,11
279258911024873472,64.2346,5.50056,1135.2,0.3769,-0.0666679,5.03232,-1,3
283726845243817984,0.0055674,-0.00451069,-7.93444,0.392676,-0.333613,0.502806,-1,11
283726913963294720,0.0055674,-0.00451069,-7.93444,0.524098,-0.198968,-2.916,1,4
