hit_id,x,y,z,volume_id,layer_id,module_id
35571,75.7987,87.022,367.253,8,6,657
35572,80.3585,83.5886,419.303,8,6,657
35573,84.1958,80.6993,419.44,8,6,657
35574,76.0831,88.9701,356.341,8,6,658
35575,69.4903,92.785,404.141,8,6,658
35576,73.0844,90.7053,406.464,8,6,658
35577,70.1257,92.4173,400.081,8,6,658
35578,66.4604,94.5382,352.559,8,6,658
35579,68.9388,93.1041,392.362,8,6,658
35580,77.1129,88.3742,373.183,8,6,658
35581,72.5049,91.0406,361.618,8,6,658
35582,68.5448,93.3321,371.184,8,6,658
35583,74.846,89.6859,412.136,8,6,658
35584,57.4061,100.653,395.108,8,6,659
35585,67.3871,96.3888,354.413,8,6,659
35586,63.1356,98.2051,416.607,8,6,659
35587,52.4971,102.75,373.36,8,6,659
35588,57.6821,100.535,387.83,8,6,659
35589,64.7102,97.5324,392.464,8,6,659
35590,53.5907,104.299,379.453,8,6,660
35591,49.2396,105.564,410.291,8,6,660
35592,48.2502,105.851,386.982,8,6,660
35593,27.0071,112.225,377.979,8,6,661
35594,37.6061,110.492,353.771,8,6,661
35595,19.698,114.398,416.045,8,6,662
35596,27.7987,114.063,384.554,8,6,662
35597,15.7042,114.562,379.769,8,6,662
35598,26.2044,114.129,358.468,8,6,662
35599,13.6027,114.649,418.74,8,6,662
35600,11.5209,116.397,416.236,8,6,663
35601,3.57469,115.763,409.818,8,6,663
35602,3.6865,115.772,414.602,8,6,663
35603,7.41415,116.069,370.886,8,6,663
35604,-4.93321,116.462,380.337,8,6,664
35605,-9.20127,115.595,402.171,8,6,664
35606,-9.51872,115.53,374.506,8,6,664
35607,-12.8267,114.858,371.229,8,6,664
35608,-9.38667,115.557,388.748,8,6,664
35609,-26.4929,112.503,355.894,8,6,665
35610,-17.2096,115.592,398.793,8,6,665
35611,-27.4417,112.187,379.435,8,6,665
35612,-20.5211,114.49,351.328,8,6,665
35613,-26.478,112.508,400.246,8,6,665
35614,-13.0457,116.978,377.061,8,6,665
35615,-25.2305,112.923,359.73,8,6,665
35616,-27.5083,114.336,380.846,8,6,666
35617,-34.1501,111.192,361.749,8,6,666
35618,-35.9795,110.326,404.707,8,6,666
35619,-27.1458,114.507,407.648,8,6,666
35620,-28.1229,114.045,349.375,8,6,666
35621,-36.1276,110.256,404.16,8,6,666
35622,-36.1854,110.229,364.871,8,6,666
35623,-41.548,107.69,388.151,8,6,666
35624,-34.3977,111.075,401.821,8,6,666
35625,-45.8191,107.202,409.419,8,6,667
35626,-46.0555,107.053,376.277,8,6,667
35627,-47.551,106.109,374.249,8,6,667
35628,-42.337,109.399,394.599,8,6,667
35629,-62.0473,97.9308,378.002,8,6,668
35630,-61.3958,98.4617,391.713,8,6,668
35631,-56.1923,102.702,400.661,8,6,668
35632,-59.5829,99.939,373.383,8,6,668
35633,-66.8831,96.5086,392.798,8,6,669
35634,-69.9787,93.292,399.696,8,6,669
35635,-76.8182,86.1851,388.685,8,6,669
35636,-69.1046,94.2003,409.52,8,6,669
35637,-77.8489,87.9813,392.414,8,6,670
35638,-81.6344,82.9538,374.252,8,6,670
35639,-95.6297,64.5741,384.397,8,6,671
35640,-89.928,74.4278,389.555,8,6,671
35641,-93.0247,69.076,366.823,8,6,671
35642,-98.6049,62.1997,409.147,8,6,672
35643,-98.8459,61.6355,412.348,8,6,672
35644,-102.158,53.8825,398.872,8,6,672
35645,-99.1758,60.8632,407.593,8,6,672
35646,-98.9122,61.4803,415.863,8,6,672
35647,-99.1415,60.9435,362.352,8,6,672
35648,-101.21,56.1019,417.519,8,6,672
35649,-101.525,55.365,371.081,8,6,672
35650,-103.907,54.9379,406.099,8,6,673
35651,-104.955,51.3354,400.295,8,6,673
35652,-104.764,51.9913,362.134,8,6,673
35653,-104.575,52.6411,376.686,8,6,673
35654,-112.281,26.6673,375.909,8,6,674
35655,-111.592,30.8822,415.382,8,6,674
35656,-110.098,40.0165,408.887,8,6,674
35657,-114.66,13.347,384.299,8,6,675
35658,-114.402,19.5932,410.854,8,6,675
35659,-114.27,22.8016,408.742,8,6,675
35660,-114.222,23.9481,397.361,8,6,675
35661,-114.687,12.6849,387.488,8,6,675
35662,-114.306,21.9177,415.575,8,6,675
35663,-114.613,14.4703,369.969,8,6,675
35664,-115.702,2.80584,387.649,8,6,676
35665,-115.689,2.64886,411.571,8,6,676
35666,-116.571,13.7072,390.729,8,6,676
35667,-116.524,13.1177,393.697,8,6,676
35668,-116.49,12.6815,377.904,8,6,676
35669,-116.573,13.723,351.502,8,6,676
35670,-115.316,-8.0858,430.463,8,6,677
35671,-116.258,-3.44727,463.344,8,6,677
35672,-116.137,-4.04208,454.077,8,6,677
35673,-115.359,-7.87457,442.892,8,6,677
35674,-116.237,-3.55209,481.563,8,6,677
35675,-115.233,-8.49586,456.34,8,6,677
35676,-111.752,-27.1821,427.139,8,6,678
35677,-114.939,-17.6044,438.691,8,6,678
35678,-114.032,-20.3309,437.06,8,6,678
35679,-113.881,-27.3119,434.879,8,6,679
35680,-112.723,-29.7576,433.691,8,6,679
35681,-107.305,-41.204,456.018,8,6,679
35682,-112.661,-29.8885,425.587,8,6,679
35683,-107.499,-40.7959,426.318,8,6,679
35684,-107.263,-44.7942,420.738,8,6,680
35685,-109.359,-41.4729,433.604,8,6,680
35686,-109.16,-41.7887,463.718,8,6,680
35687,-103.877,-50.161,440.46,8,6,680
35688,-100.722,-57.8384,450.112,8,6,681
35689,-99.05,-59.8901,433.62,8,6,681
35690,-97.3871,-61.9308,426.435,8,6,681
35691,-99.9454,-58.7912,483.189,8,6,681
35692,-102.824,-55.259,481.456,8,6,681
35693,-92.1721,-70.3693,487.264,8,6,682
35694,-88.9402,-73.4796,457.952,8,6,682
35695,-91.6367,-70.8846,427.017,8,6,682
35696,-87.1992,-75.1551,449.852,8,6,682
35697,-89.9763,-72.4825,468.513,8,6,682
35698,-87.807,-74.5702,477.799,8,6,682
35699,-83.383,-80.6915,478.115,8,6,683
35700,-67.5938,-93.3104,433.639,8,6,684
35701,-75.5021,-88.7343,478.128,8,6,684
35702,-68.9463,-92.5277,478.773,8,6,684
35703,-54.7872,-101.233,488.694,8,6,685
35704,-56.2735,-100.598,469.574,8,6,685
35705,-57.6416,-100.014,442.958,8,6,685
35706,-28.9848,-111.4,421.414,8,6,687
35707,-36.7335,-110.133,474.895,8,6,687
35708,-27.2878,-111.678,473.661,8,6,687
35709,-29.2143,-113.509,428.823,8,6,688
35710,-20.0596,-113.887,478.499,8,6,688
35711,-27.6508,-113.574,481.64,8,6,688
35712,-12.9781,-114.179,441.889,8,6,688
35713,-11.7124,-115.916,483.858,8,6,689
35714,-13.022,-116.02,449.022,8,6,689
35715,0.729767,-114.923,466.293,8,6,689
35716,14.1081,-114.093,449.15,8,6,690
35717,3.47052,-116.254,458.335,8,6,690
35718,2.91574,-116.366,468.366,8,6,690
35719,14.2534,-114.063,445.227,8,6,690
35720,12.4589,-114.428,455.853,8,6,690
35721,2.81753,-116.386,476.756,8,6,690
35722,17.0262,-115.131,424.079,8,6,691
35723,22.3833,-113.349,458.244,8,6,691
35724,14.2174,-116.066,456.783,8,6,691
35725,16.4933,-115.309,429.14,8,6,691
35726,14.2689,-116.049,452.914,8,6,691
35727,17.5971,-114.941,443.726,8,6,691
35728,30.132,-112.546,424.703,8,6,692
35729,37.0995,-109.248,478.893,8,6,692
35730,37.1155,-109.241,453.068,8,6,692
35731,30.8952,-112.185,438.531,8,6,692
35732,29.0377,-113.064,447.534,8,6,692
35733,36.2368,-109.657,476.232,8,6,692
35734,33.5453,-110.931,479.845,8,6,692
35735,48.8317,-104.715,484.817,8,6,693
35736,55.9482,-102.262,455.867,8,6,694
35737,65.9036,-94.1498,440.067,8,6,694
35738,68.0874,-94.5432,484.417,8,6,695
35739,69.2503,-93.3349,428.942,8,6,695
35740,66.932,-95.7437,447.179,8,6,695
35741,76.1108,-86.2062,440.802,8,6,695
35742,68.4819,-94.1333,475.513,8,6,695
35743,71.718,-90.7707,433.07,8,6,695
35744,86.5069,-75.6598,467.581,8,6,696
35745,83.4226,-79.7559,440.648,8,6,696
35746,78.941,-85.7078,442.227,8,6,696
35747,82.5986,-80.8502,468.857,8,6,696
35748,85.9945,-76.3403,430.304,8,6,696
35749,88.6713,-75.611,472.235,8,6,697
35750,87.9838,-76.799,474.988,8,6,697
35751,87.3474,-77.8988,437.996,8,6,697
35752,94.4567,-65.6128,447.056,8,6,697
35753,93.8169,-66.7184,425.829,8,6,697
35754,92.9411,-68.232,465.255,8,6,697
35755,96.1075,-66.7852,419.138,8,6,698
35756,102.308,-52.2721,420.153,8,6,698
35757,96.1376,-66.7148,454.914,8,6,698
35758,97.1297,-64.3924,477.125,8,6,698
35759,105.181,-48.7812,435.94,8,6,699
35760,105.35,-48.2013,445.445,8,6,699
35761,104.813,-50.0504,471.643,8,6,699
35762,105.523,-47.6079,484.104,8,6,699
35763,105.478,-47.7602,485.308,8,6,699
35764,106.223,-45.199,486.808,8,6,699
35765,103.827,-53.4391,420.041,8,6,699
35766,105.129,-48.9634,480.829,8,6,699
35767,104.088,-52.5414,432.578,8,6,699
35768,111.028,-31.2631,440.577,8,6,700
35769,111.423,-28.8433,446.657,8,6,700
35770,111.355,-29.2616,488.152,8,6,700
35771,113.73,-23.8645,458.151,8,6,701
35772,113.887,-20.0732,435.616,8,6,701
35773,113.724,-24.019,453.65,8,6,701
35774,114.137,-14.0168,445.522,8,6,701
35775,114.17,-13.2165,468.675,8,6,701
35776,113.509,-29.2143,454.526,8,6,701
35777,115.864,-11.0611,448.166,8,6,702
35778,114.92,0.775106,442.168,8,6,702
35779,116.136,-14.4712,453.403,8,6,702
35780,115.629,-8.11622,431.719,8,6,702
35781,115.957,4.93082,478.367,8,6,703
35782,115.177,8.77078,470.018,8,6,703
35783,116.82,0.681264,449.577,8,6,703
35784,113.738,21.212,431.668,8,6,704
35785,115.324,16.4458,421.219,8,6,704
35786,112.407,25.2133,432.78,8,6,704
35787,108.197,39.3215,420.862,8,6,705
35788,108.244,39.2202,444.376,8,6,705
35789,108.215,39.282,475.232,8,6,705
35790,107.253,41.3146,455.306,8,6,705
35791,108.104,43.4623,484.496,8,6,706
35792,99.5326,59.2978,440.921,8,6,707
35793,99.3001,59.5831,430.108,8,6,707
35794,92.3372,70.2104,438.614,8,6,708
35795,87.4468,74.9169,423.563,8,6,708
35796,87.4002,74.9617,473.39,8,6,708
35797,92.7749,69.7892,456.343,8,6,708
35798,85.4955,79.1009,451.176,8,6,709
35799,85.5577,79.054,422.467,8,6,709
35800,80.6951,82.7154,453.758,8,6,709
35801,78.2004,84.5939,455.755,8,6,709
35802,83.2826,80.7671,421.028,8,6,709
35803,84.9341,79.5236,423.039,8,6,709
35804,87.958,77.2467,461.86,8,6,709
35805,76.0032,86.2483,464.627,8,6,709
35806,77.5332,87.559,425.207,8,6,710
35807,65.1783,94.708,420.891,8,6,710
35808,65.6148,94.4555,471.061,8,6,710
35809,64.4513,95.1287,445.471,8,6,710
35810,66.8104,93.7637,433.152,8,6,710
35811,75.0833,88.9766,470.127,8,6,710
35812,72.9906,90.1875,443.342,8,6,710
35813,67.6118,93.3,442.399,8,6,710
35814,59.7773,99.1013,476.416,8,6,711
35815,54.4452,101.379,466.51,8,6,711
35816,62.4103,97.9765,465.298,8,6,711
35817,59.4502,99.2411,463.318,8,6,711
35818,55.4741,100.94,433.272,8,6,711
35819,53.8018,101.654,447.257,8,6,711
35820,65.4466,96.6794,452.607,8,6,711
35821,45.6691,106.086,485.04,8,6,712
35822,44.6792,106.374,468.194,8,6,712
35823,42.4798,107.013,480.522,8,6,712
35824,54.0603,103.647,468.162,8,6,712
35825,44.7439,106.355,459.47,8,6,712
35826,42.0192,107.147,476.093,8,6,712
35827,42.5395,106.996,474.283,8,6,712
35828,32.5178,110.823,431.81,8,6,713
35829,36.7345,110.133,469.832,8,6,713
35830,30.9338,111.082,485.95,8,6,713
35831,36.1004,110.237,478.928,8,6,713
35832,42.1976,109.24,477.086,8,6,713
35833,30.9381,111.081,485.952,8,6,713
35834,24.896,113.688,480.101,8,6,714
35835,19.7626,113.899,477.645,8,6,714
35836,24.9937,113.684,462.182,8,6,714
35837,13.6055,116.067,423.87,8,6,715
35838,9.08454,115.706,450.023,8,6,715
35839,-12.3914,114.441,446.6,8,6,716
35840,-3.57924,116.231,419.406,8,6,716
35841,-3.64165,116.219,443.792,8,6,716
35842,-1.18998,116.717,422.521,8,6,716
35843,-6.42967,115.652,489.093,8,6,716
35844,-23.9568,112.825,480.777,8,6,717
35845,-13.1613,116.417,434.457,8,6,717
35846,-38.1808,108.736,430.308,8,6,718
35847,-37.85,108.893,444.154,8,6,718
35848,-38.8157,108.436,429.391,8,6,718
35849,-37.5612,109.03,434.499,8,6,718
35850,-31.387,111.952,449.358,8,6,718
35851,-46.5887,106.131,422.965,8,6,719
35852,-53.4997,101.77,478.422,8,6,719
35853,-52.0357,102.694,439.564,8,6,719
35854,-45.9226,106.551,429.951,8,6,719
35855,-45.6693,106.711,447.845,8,6,719
35856,-50.2387,103.828,489.806,8,6,719
35857,-44.9629,107.157,466.152,8,6,719
35858,-54.5467,103.404,486.4,8,6,720
35859,-56.3731,101.916,462.464,8,6,720
35860,-53.9678,103.876,443.93,8,6,720
35861,-68.9248,93.6731,430.249,8,6,721
35862,-70.0617,92.4917,463.427,8,6,721
35863,-71.9477,90.532,463.148,8,6,721
35864,-72.2169,90.2522,427.838,8,6,721
35865,-74.0377,88.3603,476.946,8,6,721
35866,-84.8098,77.9136,488.392,8,6,722
35867,-80.9836,82.9951,485.531,8,6,722
35868,-86.3977,75.8048,419.856,8,6,722
35869,-94.0295,66.3509,482.941,8,6,723
35870,-89.4942,74.1889,484.711,8,6,723
35871,-94.8419,64.947,482.341,8,6,723
35872,-92.7167,68.6197,484.196,8,6,723
35873,-87.7682,77.1717,426.936,8,6,723
35874,-94.9185,64.8146,430.452,8,6,723
35875,-96.4273,66.0367,429.62,8,6,724
35876,-101.289,54.6563,443.687,8,6,724
35877,-96.175,66.6274,484.178,8,6,724
35878,-104.342,51.6683,482.63,8,6,725
35879,-103.228,55.4994,451.992,8,6,725
35880,-106.719,43.4927,431.466,8,6,725
35881,-106.335,44.8146,450.4,8,6,725
35882,-107.418,41.0865,480.34,8,6,725
35883,-104.839,49.9606,466.02,8,6,725
35884,-111.406,28.9527,458.332,8,6,726
35885,-109.918,38.0517,473.897,8,6,726
35886,-111.628,27.5935,442.347,8,6,726
35887,-111.385,29.0753,449.776,8,6,726
35888,-109.965,37.7655,475.763,8,6,726
35889,-111.662,27.3865,449.162,8,6,726
35890,-110.555,34.1534,455.291,8,6,726
35891,-111.53,28.1899,488.637,8,6,726
35892,-109.237,42.2157,489.15,8,6,726
35893,-110.669,33.4575,466.654,8,6,726
35894,-113.978,17.8557,477.959,8,6,727
35895,-113.581,27.4845,456.675,8,6,727
35896,-113.867,20.5539,453.896,8,6,727
35897,-113.553,28.149,450.014,8,6,727
35898,-115.4,5.25108,447.475,8,6,728
35899,-115.436,5.69585,483.42,8,6,728
35900,-115.322,4.27613,461.497,8,6,728
35901,-173.318,-0.307589,-459.303,8,8,1
35902,-171.66,-9.40632,-429.825,8,8,1
35903,-172.18,-6.55344,-466.966,8,8,1
35904,-171.241,-11.7069,-472.895,8,8,1
35905,-171.798,-8.64945,-455.835,8,8,1
35906,-172.93,-2.43824,-483.669,8,8,1
35907,-172.611,-14.7036,-476.273,8,8,2
35908,-172.989,-13.2873,-430.204,8,8,2
35909,-168.06,-36.4492,-455.811,8,8,3
35910,-165.546,-47.7073,-439.511,8,8,4
35911,-168.22,-41.7499,-457.237,8,8,4
35912,-166.296,-46.0376,-481.461,8,8,4
35913,-166.804,-44.9061,-444.195,8,8,4
35914,-166.251,-46.1377,-422.766,8,8,4
35915,-165.979,-46.7436,-442.154,8,8,4
35916,-163.674,-56.3177,-439.029,8,8,5
35917,-161.55,-60.1836,-467.81,8,8,5
35918,-160.899,-61.3672,-463.915,8,8,5
35919,-161.791,-59.7444,-488.648,8,8,5
35920,-152.171,-79.0704,-459.727,8,8,6
35921,-155.869,-73.4643,-434.87,8,8,6
35922,-153.746,-80.2768,-420.609,8,8,7
35923,-153.869,-80.1194,-465.053,8,8,7
35924,-150.948,-83.8547,-451.149,8,8,7
35925,-145.304,-91.0728,-443.706,8,8,7
35926,-147.914,-87.7345,-434.859,8,8,7
35927,-144.465,-92.1461,-488.141,8,8,7
35928,-136.497,-103.564,-445.328,8,8,8
35929,-146.256,-92.9646,-422.038,8,8,8
35930,-146.009,-93.2336,-483.114,8,8,8
35931,-142.334,-97.2246,-440.042,8,8,8
35932,-139.681,-100.106,-423.61,8,8,8
35933,-138.106,-101.817,-469.547,8,8,8
35934,-138.839,-101.02,-477.846,8,8,8
35935,-137.828,-102.119,-449.222,8,8,8
35936,-137.214,-102.785,-460.729,8,8,8
35937,-131.6,-110.626,-485.511,8,8,9
35938,-128.955,-113.071,-485.607,8,8,9
35939,-138.74,-104.027,-448.923,8,8,9
35940,-129.025,-113.007,-434.016,8,8,9
35941,-134.427,-108.014,-453.262,8,8,9
35942,-132.773,-109.542,-444.206,8,8,9
35943,-129.638,-112.44,-425.397,8,8,9
35944,-129.013,-113.018,-463.59,8,8,9
35945,-139.545,-103.282,-454.596,8,8,9
35946,-139.452,-103.368,-475.144,8,8,9
35947,-138.781,-103.989,-466.009,8,8,9
35948,-135.046,-107.441,-490.606,8,8,9
35949,-125.058,-118.67,-421.967,8,8,10
35950,-124.225,-119.324,-450.561,8,8,10
35951,-130.35,-114.515,-469.01,8,8,10
35952,-120.564,-122.198,-448.148,8,8,10
35953,-120.89,-121.942,-476.897,8,8,10
35954,-130.25,-114.594,-439.05,8,8,10
35955,-130.691,-114.248,-452.255,8,8,10
35956,-108.052,-133.018,-429.86,8,8,11
35957,-118.58,-126.045,-472.331,8,8,11
35958,-117.981,-126.442,-426.359,8,8,11
35959,-113.281,-129.555,-454.263,8,8,11
35960,-113.57,-129.364,-470.243,8,8,11
35961,-107.852,-135.289,-482.348,8,8,12
35962,-98.9394,-140.21,-448.678,8,8,12
35963,-108.575,-134.89,-479.204,8,8,12
35964,-102.676,-138.147,-423.705,8,8,12
35965,-97.9686,-140.746,-463.508,8,8,12
35966,-98.7305,-142.575,-468.83,8,8,13
35967,-96.8455,-143.425,-462.355,8,8,13
35968,-76.6675,-153.728,-481.847,8,8,14
35969,-87.7867,-149.754,-469.947,8,8,14
35970,-57.3435,-162.87,-461.096,8,8,16
35971,-53.2117,-163.631,-433.963,8,8,16
35972,-48.4555,-164.508,-456.345,8,8,16
35973,-49.9011,-164.241,-438.147,8,8,16
35974,-48.5908,-166.493,-461.641,8,8,17
35975,-29.6422,-169.977,-450.53,8,8,18
35976,-31.879,-169.93,-427.08,8,8,18
35977,-34.8063,-169.868,-437.663,8,8,18
35978,-21.6256,-170.146,-461.969,8,8,18
35979,-30.8364,-169.952,-442.299,8,8,18
35980,-15.1798,-171.77,-440.478,8,8,19
35981,-1.62745,-172.479,-487.278,8,8,20
35982,7.34133,-171.215,-447.291,8,8,20
35983,14.4015,-171.57,-444.319,8,8,21
35984,16.0331,-171.204,-419.677,8,8,21
35985,7.30146,-173.162,-464.309,8,8,21
35986,17.7325,-170.823,-425.176,8,8,21
35987,10.9049,-172.354,-464.495,8,8,21
35988,7.23877,-173.176,-452.243,8,8,21
35989,33.763,-168.115,-422.188,8,8,22
35990,31.2607,-168.892,-488.376,8,8,22
35991,22.8353,-171.509,-434.982,8,8,22
35992,29.1578,-169.545,-433.427,8,8,22
35993,28.6275,-169.71,-441.222,8,8,22
35994,37.6583,-168.675,-443.07,8,8,23
35995,43.3966,-166.372,-475.153,8,8,23
35996,34.1326,-170.09,-485.61,8,8,23
35997,34.2973,-170.024,-427.026,8,8,23
35998,38.095,-168.5,-455.22,8,8,23
35999,51.2676,-165.019,-434.031,8,8,24
36000,63.9631,-160.61,-428.366,8,8,25
36001,64.6846,-160.175,-462.415,8,8,25
36002,63.5206,-160.877,-421.081,8,8,25
36003,71.8774,-155.836,-437.839,8,8,25
36004,77.7554,-154.168,-490.709,8,8,26
36005,76.0687,-155.381,-419.893,8,8,26
36006,81.2145,-151.682,-458.235,8,8,26
36007,79.2094,-153.123,-466.149,8,8,26
36008,76.4704,-155.092,-451.438,8,8,26
36009,93.8561,-144.061,-467.87,8,8,27
36010,98.373,-140.226,-435.508,8,8,27
36011,94.8107,-143.25,-421.779,8,8,27
36012,99.2274,-141.946,-440.394,8,8,28
36013,113.732,-129.507,-489.817,8,8,29
36014,111.902,-131.654,-462.319,8,8,29
36015,114.422,-128.698,-426.859,8,8,29
36016,128.554,-113.327,-447.296,8,8,30
36017,121.501,-123.098,-430.629,8,8,30
36018,129.803,-114.919,-474.277,8,8,31
36019,133.225,-109.27,-454.475,8,8,31
36020,136.946,-103.128,-470.981,8,8,31
36021,136.875,-103.245,-458.65,8,8,31
36022,132.54,-110.4,-431.047,8,8,31
36023,137.682,-101.913,-450.724,8,8,31
36024,138.359,-104.64,-464.137,8,8,32
36025,144.827,-91.721,-489.887,8,8,32
36026,138.941,-103.477,-455.871,8,8,32
36027,141.393,-98.581,-441.446,8,8,32
36028,143.596,-94.1798,-468.329,8,8,32
36029,149.45,-85.4379,-461.968,8,8,33
36030,150.26,-83.432,-488.518,8,8,33
36031,150.481,-82.8849,-447.329,8,8,33
36032,156.498,-71.0333,-456.196,8,8,34
36033,157.327,-68.3813,-425.773,8,8,34
36034,157.244,-68.6476,-456.189,8,8,34
36035,154.526,-77.3404,-433.518,8,8,34
36036,155.414,-74.498,-455.556,8,8,34
36037,159.244,-69.0917,-430.801,8,8,35
36038,162.909,-52.8945,-436.695,8,8,35
36039,160.507,-63.508,-424.147,8,8,35
36040,160.748,-62.4441,-428.162,8,8,35
36041,159.892,-66.2285,-438.26,8,8,35
36042,165.369,-48.4871,-478.816,8,8,36
36043,165.441,-47.9793,-439.814,8,8,36
36044,164.699,-53.1765,-440.556,8,8,36
36045,165.061,-50.6433,-442.484,8,8,36
36046,166.47,-40.782,-490.154,8,8,36
36047,166.488,-40.652,-488.065,8,8,36
36048,166.608,-39.8123,-434.186,8,8,36
36049,168.427,-40.02,-438.874,8,8,37
36050,168.508,-38.7013,-481.528,8,8,37
36051,170.849,-13.1708,-447.733,8,8,38
36052,172.111,-6.94269,-475.587,8,8,39
36053,171.43,-0.139177,-441.535,8,8,39
36054,172.71,-12.9287,-446.666,8,8,39
36055,173.456,-0.450401,-446.726,8,8,40
36056,172.506,4.76466,-470.647,8,8,40
36057,170.64,15.001,-468.877,8,8,40
36058,172.434,15.3663,-473.927,8,8,41
36059,170.635,22.1084,-455.742,8,8,41
36060,170.856,21.2788,-430.897,8,8,41
36061,172.06,16.7696,-433.794,8,8,41
36062,169.732,25.4918,-475.033,8,8,41
36063,166.941,39.5983,-450.854,8,8,42
36064,167.399,43.5799,-456.903,8,8,43
36065,162.663,54.129,-426.833,8,8,43
36066,163.862,51.4577,-450.975,8,8,43
36067,164.414,54.9716,-431.657,8,8,44
36068,159.706,63.5377,-475.667,8,8,44
36069,158.291,66.1138,-460.165,8,8,44
36070,157.112,71.5791,-428.358,8,8,45
36071,153.977,76.332,-422.763,8,8,45
36072,160.006,67.1909,-465.55,8,8,45
36073,153.43,77.1621,-444.699,8,8,45
36074,156.387,72.6783,-448.005,8,8,45
36075,152.184,79.0509,-435.029,8,8,45
36076,148.693,86.7382,-440.198,8,8,46
36077,152.686,81.6314,-438.606,8,8,46
36078,148.719,86.7054,-436.707,8,8,46
36079,146.282,89.8221,-482.045,8,8,46
36080,138.104,101.818,-470.577,8,8,47
36081,139.113,100.723,-452.633,8,8,47
36082,135.87,106.679,-422.932,8,8,48
36083,131.572,110.652,-448.639,8,8,48
36084,128.13,113.834,-454.065,8,8,48
36085,138.866,103.91,-458.207,8,8,48
36086,127.607,114.317,-426.718,8,8,48
36087,121.247,121.661,-433.159,8,8,49
36088,126.664,117.409,-484.104,8,8,49
36089,129.085,115.509,-431.498,8,8,49
36090,129.533,115.156,-459.136,8,8,49
36091,114.134,128.99,-429.703,8,8,50
36092,109.15,132.29,-472.915,8,8,50
36093,97.5575,140.972,-446.647,8,8,51
36094,101.167,138.98,-439.592,8,8,51
36095,97.1884,141.176,-420.556,8,8,51
36096,101.178,138.974,-444.919,8,8,51
36097,89.6988,146.65,-462.902,8,8,52
36098,97.3542,143.196,-485.27,8,8,52
36099,94.4379,144.512,-435.628,8,8,52
36100,98.7023,142.588,-451.129,8,8,52
36101,98.4014,142.723,-425.371,8,8,52
36102,86.863,147.93,-440.25,8,8,52
36103,77.3201,153.495,-486.074,8,8,53
36104,81.3494,152.055,-433.711,8,8,53
36105,58.4096,162.674,-437.159,8,8,55
36106,59.7606,162.425,-446.927,8,8,55
36107,40.0245,167.367,-428.601,8,8,56
36108,38.4194,167.531,-437.637,8,8,56
36109,47.7003,166.584,-478.151,8,8,56
36110,28.4102,170.003,-484.951,8,8,57
36111,21.891,170.141,-428.78,8,8,57
36112,32.1645,169.924,-472.279,8,8,57
36113,19.827,170.184,-429.258,8,8,57
36114,16.0634,171.823,-427.786,8,8,58
36115,21.5537,172.149,-433.909,8,8,58
36116,20.5527,172.09,-434.319,8,8,58
36117,15.3646,171.781,-436.894,8,8,58
36118,-2.86478,171.846,-443.556,8,8,59
36119,-21.7442,169.924,-484.812,8,8,60
36120,-11.0859,172.313,-479.977,8,8,60
36121,-19.3631,170.458,-427.714,8,8,60
36122,-6.13696,173.423,-455.002,8,8,60
36123,-9.07491,172.764,-420.505,8,8,60
36124,-18.1534,170.729,-488.726,8,8,60
36125,-26.39,170.405,-419.999,8,8,61
36126,-25.4281,170.703,-468.338,8,8,61
36127,-30.6298,169.088,-483.263,8,8,61
36128,-30.3938,169.161,-460.868,8,8,61
36129,-42.0237,166.923,-475.196,8,8,62
36130,-45.4782,165.537,-452.439,8,8,62
36131,-45.765,165.422,-456.273,8,8,62
36132,-46.552,165.106,-420.712,8,8,62
36133,-47.3976,166.947,-425.631,8,8,63
36134,-57.5611,161.883,-444.3,8,8,63
36135,-50.8446,165.229,-458.565,8,8,63
36136,-54.0112,163.652,-458.017,8,8,63
36137,-70.0424,156.943,-462.805,8,8,64
36138,-63.7724,160.725,-460.177,8,8,64
36139,-63.0395,161.167,-466.053,8,8,64
36140,-74.4462,154.286,-429.177,8,8,64
36141,-85.0398,148.931,-434.737,8,8,65
36142,-75.5113,155.782,-433.804,8,8,65
36143,-76.3946,155.147,-442.491,8,8,65
36144,-85.7098,150.976,-435.421,8,8,66
36145,-97.4324,141.025,-454.565,8,8,66
36146,-93.585,144.291,-467.058,8,8,66
36147,-107.891,133.299,-434.618,8,8,67
36148,-98.4565,142.716,-459.79,8,8,67
36149,-108.251,132.94,-425.741,8,8,67
36150,-107.046,134.143,-466.382,8,8,67
36151,-107.37,133.819,-456.211,8,8,67
36152,-113.415,129.879,-484.037,8,8,68
36153,-108.802,135.291,-461.39,8,8,68
36154,-119.636,122.58,-447.15,8,8,68
36155,-109.147,134.886,-431.067,8,8,68
36156,-121.897,122.549,-466.087,8,8,69
36157,-120.844,124.008,-452.054,8,8,69
36158,-122.179,122.159,-422.322,8,8,69
36159,-120.405,124.617,-457.655,8,8,69
36160,-127.087,115.36,-441.568,8,8,69
36161,-132.33,110.748,-440.418,8,8,70
36162,-129.144,116.006,-442.565,8,8,70
36163,-137.347,102.467,-481.079,8,8,70
36164,-131.533,112.062,-465.733,8,8,70
36165,-144.271,92.831,-444.708,8,8,71
36166,-142.245,96.8785,-475.356,8,8,71
36167,-152.08,78.9222,-489.141,8,8,72
36168,-153.321,81.1912,-454.454,8,8,73
